"","ARO_Term_ID","Term_Label","Parent_ID","Parent_Label","gene_class","abbreviation"
"2273","ARO:3001412","OXA-17","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"2274","ARO:3007958","ACT-85","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"2275","ARO:3008073","AIM-2","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"2276","ARO:3008377","MIR-30","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"2277","ARO:3007937","ACT-174","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"2278","ARO:3005222","OXA-544","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"2279","ARO:3006925","GRD23-1","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"2280","ARO:3005983","OXA-780","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"2281","ARO:3002167","MIR-4","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"2282","ARO:3009101","CfiA31","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"2283","ARO:3002444","OKP-B-11","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2284","ARO:3008565","OXA-1147","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"2285","ARO:3002381","SME-3","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2286","ARO:3005688","GOB-39","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"2287","ARO:3000975","TEM-112","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2288","ARO:3004736","ARL-3","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2289","ARO:3008785","OXY-11-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2290","ARO:3006440","ADC-83","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"2291","ARO:3002761","QnrB46","ARO:3000419","quinolone resistance protein (qnr)","qnr","qnr"
"2292","ARO:3008800","OXY-2-30","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2293","ARO:3000965","TEM-102","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2294","ARO:3001028","TEM-162","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2295","ARO:3005260","TEM-229","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2296","ARO:3000924","TEM-55","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2297","ARO:3006789","PDC-42","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"2298","ARO:3002743","QnrB28","ARO:3000419","quinolone resistance protein (qnr)","qnr","qnr"
"2299","ARO:3006727","PDC-358","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"2300","ARO:3006860","MIR-20","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"2301","ARO:3008955","PDC-608","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"2302","ARO:3009062","SHV-243","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2303","ARO:3006376","ADC-207","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"2304","ARO:3007943","ACT-180","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"2305","ARO:3005672","GOB-23","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"2306","ARO:3001131","SHV-77","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2307","ARO:3001181","SHV-137","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2308","ARO:3005226","SHV-208","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2309","ARO:3002036","CMY-25","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"2310","ARO:3006157","GES-28","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2311","ARO:3008176","FONA-13","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2312","ARO:3006714","PDC-344","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"2313","ARO:3008340","KPC-218","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2314","ARO:3008810","OXY-5-7","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2315","ARO:3002372","VEB-3","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2316","ARO:3007217","NDM-40","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"2317","ARO:3006932","LEN-27","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2318","ARO:3008045","ADC-335","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"2319","ARO:3000996","TEM-132","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2320","ARO:3001392","TEM-215","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2321","ARO:3005028","FRI-5","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2322","ARO:3007969","ACT-97","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"2323","ARO:3008135","CTX-M-245","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2324","ARO:3005990","OXA-787","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"2325","ARO:3008687","OXA-1277","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"2326","ARO:3004788","FONA-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2327","ARO:3008889","PDC-542","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"2328","ARO:3001144","SHV-92","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2329","ARO:3001936","CTX-M-75","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2330","ARO:3002174","MIR-9","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"2331","ARO:3005117","AAC(6')-Ib-cr7","ARO:3000345","AAC(6')","aac","aac"
"2332","ARO:3002282","VIM-12","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"2333","ARO:3001156","SHV-107","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2334","ARO:3005228","SHV-226","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2335","ARO:3001351","SHV-183","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2336","ARO:3008904","PDC-557","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"2337","ARO:3008685","OXA-1275","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"2338","ARO:3006185","IMI-21","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2339","ARO:3001083","SHV-25","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2340","ARO:3000890","TEM-19","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2341","ARO:3003605","OXA-449","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"2342","ARO:3006965","PFM-1","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"2343","ARO:3007967","ACT-95","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"2344","ARO:3001157","SHV-108","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2345","ARO:3004847","LEN-51","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2346","ARO:3003645","OXA-488","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"2347","ARO:3006901","AXC-5","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2348","ARO:3002467","LEN-20","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2349","ARO:3005771","OXA-547","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"2350","ARO:3002421","OKP-A-4","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2351","ARO:3007448","TEM-246","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2352","ARO:3007453","TEM-244","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2353","ARO:3008446","OXA-1025","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"2354","ARO:3001129","SHV-75","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2355","ARO:3005215","SHV-216","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2356","ARO:3009025","PEN-B3","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2357","ARO:3005692","GOB-43","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"2358","ARO:3002441","OKP-B-8","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2359","ARO:3002438","OKP-B-5","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2360","ARO:3006129","OXY-2-14","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2361","ARO:3001034","TEM-168","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2362","ARO:3001056","TEM-197","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2363","ARO:3008391","MOX-23","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"2364","ARO:3006428","ADC-32","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"2365","ARO:3006867","CRH-3","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2366","ARO:3009073","TEM-254","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"2367","ARO:3004480","Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin","ARO:3000210","rifamycin-resistant beta-subunit of RNA polymerase (rpoB)","rpoB","rpoB"
"2368","ARO:3000506","MexR","ARO:3000451","protein(s) and two-component regulatory system modulating antibiotic efflux","efflux pump","efflux"
"2369","ARO:3000263","marA","ARO:3000451","protein(s) and two-component regulatory system modulating antibiotic efflux","efflux pump","efflux"
"2370","ARO:3000263","marA","ARO:3000270","protein modulating permeability to antibiotic","permeability modulation","permeability modulation"
"2371","ARO:3003378","Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline","ARO:3000451","protein(s) and two-component regulatory system modulating antibiotic efflux","efflux pump","efflux"
"2372","ARO:3000501","rpoB2","ARO:3000210","rifamycin-resistant beta-subunit of RNA polymerase (rpoB)","rpoB","rpoB"
"2373","ARO:3004063","EdeQ","ARO:3004064","Edeine acetyltransferase","edeQ","edeQ"
"2374","ARO:3003807","Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime","ARO:3000451","protein(s) and two-component regulatory system modulating antibiotic efflux","efflux pump","efflux"
"2375","ARO:3007433","almE","ARO:3003580","gene altering cell wall charge","cell wall charge","cell wall charge"
"2376","ARO:3005046","MecC-type methicillin resistance repressor MecI","ARO:3003040","beta-lactam resistant penicillin-binding proteins","PBP","PBP"
"2377","ARO:3001209","mecC","ARO:3003040","beta-lactam resistant penicillin-binding proteins","PBP","PBP"
"2378","ARO:3004364","almG","ARO:3003580","gene altering cell wall charge","cell wall charge","cell wall charge"
"2379","ARO:3003479","tetR","ARO:3000451","protein(s) and two-component regulatory system modulating antibiotic efflux","efflux pump","efflux"
"2380","ARO:3003440","mecB","ARO:3003040","beta-lactam resistant penicillin-binding proteins","PBP","PBP"
"2381","ARO:3004185","mecD","ARO:3003040","beta-lactam resistant penicillin-binding proteins","PBP","PBP"
"2382","ARO:3000617","mecA","ARO:3003040","beta-lactam resistant penicillin-binding proteins","PBP","PBP"
"2383","ARO:3004127","Escherichia coli mipA","ARO:3000270","protein modulating permeability to antibiotic","permeability modulation","permeability modulation"
"2384","ARO:3003808","carO","ARO:3000270","protein modulating permeability to antibiotic","permeability modulation","permeability modulation"
"2385","ARO:3003028","lmrA","ARO:3000451","protein(s) and two-component regulatory system modulating antibiotic efflux","efflux pump","efflux"
"2386","ARO:3002484","LRA-13","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"2387","ARO:3000777","adeF","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump","efflux"
"2388","ARO:3007014","qacJ","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump","efflux"
"2389","ARO:3007015","qacG","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump","efflux"
"2390","ARO:3000808","MexI","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump","efflux"
"2391","ARO:3004038","Pseudomonas aeruginosa emrE","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump","efflux"
"2392","ARO:3000804","MexF","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump","efflux"
"2393","ARO:3003698","mexP","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump","efflux"
"2394","ARO:3000806","MexG","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump","efflux"
"2395","ARO:3003982","LlmA 23S ribosomal RNA methyltransferase","ARO:3000519","antibiotic target modifying enzyme","target-modifying enzyme","target-modif. enzyme"
"2396","ARO:3000807","MexH","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump","efflux"
"2397","ARO:3004583","Klebsiella pneumoniae KpnF","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump","efflux"
"2398","ARO:3005040","YajC","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump","efflux"
"2399","ARO:3000216","acrB","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump","efflux"
"2400","ARO:3004597","Klebsiella pneumoniae KpnH","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump","efflux"
"2401","ARO:3007509","Shigella flexneri acrA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump","efflux"
"2402","ARO:3003950","msbA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump","efflux"
"2403","ARO:3004580","Klebsiella pneumoniae KpnE","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump","efflux"
"2404","ARO:3007012","sepA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump","efflux"
"2405","ARO:3003063","ykkC","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump","efflux"
"2406","ARO:3000025","patB","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump","efflux"
"2407","ARO:3000794","mdtC","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump","efflux"
"2408","ARO:3004144","AxyY","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump","efflux"
"2409","ARO:3004142","OprZ","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump","efflux"
"2410","ARO:3000379","OprM","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump","efflux"
"2411","ARO:3004072","OpmB","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump","efflux"
"2412","ARO:3000024","patA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump","efflux"
"2413","ARO:3004033","tetB(46)","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump","efflux"
"2414","ARO:3000074","emrB","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump","efflux"
"2415","ARO:3002815","clbB","ARO:3000519","antibiotic target modifying enzyme","target-modifying enzyme","target-modif. enzyme"
"2416","ARO:3002983","amrB","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump","efflux"
