sample_id	original_name	habitat	GCfrac	basepairsHQ	basepairsRaw	insertsHQ	insertsRaw	nr_orfs	latitude	longitude	income_group	country
SRS017751	SRS017751	human oral	0.4384528622100298	2646323912	4796223562	16277942	24582495	135356	29.7604	-95.3698	High income	United States of America
SRS017753	SRS017753	human oral	0.3977206319206848	731129033	4717027846	4793724	24798318	45461	29.7604	-95.3698	High income	United States of America
SRS017763	SRS017763	human nose	0.45812630220636097	56150989	4735304099	483870	24066140	6646	29.7604	-95.3698	High income	United States of America
SRS017808	SRS017808	human oral	0.4077915158264648	5649495534	8282654201	39661454	48907158	238369	29.7604	-95.3698	High income	United States of America
SRS017810	SRS017810	human oral	0.4101659980928354	709429746	992360206	4496733	5388864	70801	29.7604	-95.3698	High income	United States of America
SRS017814	SRS017814	human oral	0.5031325280495148	1881742753	4144015759	23042043	35465121	99191	29.7604	-95.3698	High income	United States of America
SRS017820	SRS017820	human nose	0.42231650132677934	77077073	128622443	591942	858103	8612	29.7604	-95.3698	High income	United States of America
SRS017821	SRS017821	human gut	0.4280646000091258	5226902066	9194483709	39738042	54849476	218769	29.7604	-95.3698	High income	United States of America
SRS017849	SRS017849	human skin	0.5556755013163187	5143327751	7104356071	34026173	41380481	44231	29.7604	-95.3698	High income	United States of America
SRS017851	SRS017851	human skin	0.575982846035773	3342254460	5477733905	25718736	34164776	32156	29.7604	-95.3698	High income	United States of America
SRS017859	SRS017859	human gut	0.4423401373849634	3085091849	4544759519	18628184	23102656	94117	29.7604	-95.3698	High income	United States of America
SRS018049	SRS018049	human gut	0.4598039948039341	2651042062	4193416374	17143771	22120742	46534	29.7604	-95.3698	High income	United States of America
SRS018055	SRS018055	human oral	0.4307663357937203	3020377984	4684017814	18616819	24157920	127800	29.7604	-95.3698	High income	United States of America
SRS018061	SRS018061	human oral	0.4634143182921899	2015398478	4252581770	13342068	22722305	97797	29.7604	-95.3698	High income	United States of America
SRS018133	SRS018133	human gut	0.4394464476606946	7927900131	11348740213	51697530	62023458	101998	29.7604	-95.3698	High income	United States of America
SRS018145	SRS018145	human oral	0.407386496152402	7607930328	10682220562	51150762	62250851	169090	29.7604	-95.3698	High income	United States of America
SRS018149	SRS018149	human oral	0.37449882090065656	5564522132	7243685109	37758025	43672346	124520	29.7604	-95.3698	High income	United States of America
SRS018157	SRS018157	human oral	0.4232769634063849	6162532431	9379160197	39814802	52481014	327353	29.7604	-95.3698	High income	United States of America
SRS018300	SRS018300	human oral	0.3720746316398613	7656942952	9859193867	46721169	52820670	239966	29.7604	-95.3698	High income	United States of America
SRS018312	SRS018312	human nose	0.3820806966806125	17973218	29318169	122442	196304	639	29.7604	-95.3698	High income	United States of America
SRS018313	SRS018313	human gut	0.4206250404144897	8585446589	11655487846	57332779	67290801	127974	29.7604	-95.3698	High income	United States of America
SRS018329	SRS018329	human oral	0.37630265829556536	1646364209	2364532452	10890050	13481353	50503	29.7604	-95.3698	High income	United States of America
SRS018337	SRS018337	human oral	0.5036505097412979	2502638661	4045678164	17577087	23923129	113483	29.7604	-95.3698	High income	United States of America
SRS018351	SRS018351	human gut	0.4544844450827869	6809754725	10150504226	45219448	56848476	163723	29.7604	-95.3698	High income	United States of America
SRS018357	SRS018357	human oral	0.4143385273912765	5798612597	7686220129	35349627	41415681	254262	29.7604	-95.3698	High income	United States of America
SRS018359	SRS018359	human oral	0.39895643392117375	986053765	1453723233	6433215	8185026	53079	29.7604	-95.3698	High income	United States of America
SRS018369	SRS018369	human nose	0.42657140386867787	18136691	33685303	136472	242510	413	29.7604	-95.3698	High income	United States of America
SRS018394	SRS018394	human oral	0.4295059324602727	5023411847	7763392060	36195134	47903636	238651	29.7604	-95.3698	High income	United States of America
SRS018427	SRS018427	human gut	0.45564496765407	6662807703	9692697310	47352941	56201217	210587	29.7604	-95.3698	High income	United States of America
SRS018439	SRS018439	human oral	0.4331834660330535	6539527529	10078962574	46892254	57659861	202195	29.7604	-95.3698	High income	United States of America
SRS018443	SRS018443	human oral	0.4600575613290213	4769378001	8024043749	34846682	48313291	251235	29.7604	-95.3698	High income	United States of America
SRS018463	SRS018463	human nose	0.4524831154885569	24889865	46823161	179263	321137	2154	29.7604	-95.3698	High income	United States of America
SRS018488	SRS018488	human vagina	0.3469791680953393	44404359	1174163279	274488	5943760	3361	29.7604	-95.3698	High income	United States of America
SRS018535	SRS018535	human vagina	0.3498840446936065	28626091	4536914000	165379	22817991	1337	38.626999999999995	-90.1994	High income	United States of America
SRS018536	SRS018536	human nose	0.4359134298810732	10423091	5336757200	62398	26776388	38	38.626999999999995	-90.1994	High income	United States of America
SRS018541	SRS018541	human gut	0.43671046598216623	2771890759	4036896300	16677901	20289505	138273	38.626999999999995	-90.1994	High income	United States of America
SRS018569	SRS018569	human oral	0.4923124550357446	143346269	222908386	1022406	1659314	18412	38.626999999999995	-90.1994	High income	United States of America
SRS018573	SRS018573	human oral	0.4608268964338552	3621007579	5339320302	25779466	30842345	178402	38.626999999999995	-90.1994	High income	United States of America
SRS018575	SRS018575	human gut	0.428620915665306	7048848737	9195574251	45366091	50071020	102932	38.626999999999995	-90.1994	High income	United States of America
SRS018585	SRS018585	human nose	0.3133973006213326	21025558	28208745	129323	164672	207	38.626999999999995	-90.1994	High income	United States of America
SRS018591	SRS018591	human oral	0.40458992656373416	5697943194	8131117772	37426217	45306650	149338	38.626999999999995	-90.1994	High income	United States of America
SRS018594	SRS018594	human oral	0.4555957460130016	76478668	4620596400	429121	23170662	9857	38.626999999999995	-90.1994	High income	United States of America
SRS018602	SRS018602	human oral	0.5007643579220328	2331612064	4597405300	14094159	23099664	153888	38.626999999999995	-90.1994	High income	United States of America
SRS018606	SRS018606	human gut	0.4272269529469415	7204362984	8864946600	40351474	44529804	134195	38.626999999999995	-90.1994	High income	United States of America
SRS018610	SRS018610	human oral	0.4275337882177953	2657304836	3984841700	15840939	20056872	156481	38.626999999999995	-90.1994	High income	United States of America
SRS018612	SRS018612	human oral	0.4121420471271868	663027229	6298403300	3627294	31602586	47406	38.626999999999995	-90.1994	High income	United States of America
SRS018616	SRS018616	human oral	0.5177773238168286	3114520954	4837502800	18307253	24281844	83827	38.626999999999995	-90.1994	High income	United States of America
SRS018623	SRS018623	human gut	0.4443203344145479	4888392131	6477891400	28404391	32546368	196860	38.626999999999995	-90.1994	High income	United States of America
SRS018656	SRS018656	human gut	0.4894931099405641	4025496500	4839314601	24521279	26153968	129418	38.626999999999995	-90.1994	High income	United States of America
SRS018661	SRS018661	human oral	0.4128640153326309	377569892	507891148	2459957	2696640	41277	38.626999999999995	-90.1994	High income	United States of America
SRS018665	SRS018665	human oral	0.44176291868517975	4390734550	7163249440	33729296	42962888	273695	38.626999999999995	-90.1994	High income	United States of America
SRS018671	SRS018671	human nose	0.471470653163358	21765425	35039402	157358	236819	1802	38.626999999999995	-90.1994	High income	United States of America
SRS018679	SRS018679	human oral	0.4484356846925556	4844534939	7406659800	28877953	37174777	167145	38.626999999999995	-90.1994	High income	United States of America
SRS018683	SRS018683	human oral	0.4185999052590583	145064425	6571635900	809685	32986211	23008	38.626999999999995	-90.1994	High income	United States of America
SRS018691	SRS018691	human oral	0.4935167195596784	1990074096	6418583000	12017042	32199755	124516	38.626999999999995	-90.1994	High income	United States of America
SRS018732	SRS018732	human gut	0.4899288260620613	3415991960	4289719400	19709633	21521926	125656	38.626999999999995	-90.1994	High income	United States of America
SRS018739	SRS018739	human oral	0.40048916871171136	5094617591	7636111559	33469264	41446022	292495	38.626999999999995	-90.1994	High income	United States of America
SRS018742	SRS018742	human oral	0.4172318810045176	559189616	6172794800	3076604	30973993	58272	38.626999999999995	-90.1994	High income	United States of America
SRS018750	SRS018750	human oral	0.4790192095084281	3808497254	5910388900	22586318	29674554	278325	38.626999999999995	-90.1994	High income	United States of America
SRS018762	SRS018762	human nose	0.463602093637417	28138270	8771466200	173350	44093048	2679	38.626999999999995	-90.1994	High income	United States of America
SRS018769	SRS018769	human vagina	0.3632324162871787	63740042	92486559	401793	505471	2616	38.626999999999995	-90.1994	High income	United States of America
SRS018774	SRS018774	human oral	0.450961030172605	451729551	1161650345	3711512	6051364	35751	38.626999999999995	-90.1994	High income	United States of America
SRS018778	SRS018778	human oral	0.5631212536903689	1529695713	2136329925	10731730	12624114	54475	38.626999999999995	-90.1994	High income	United States of America
SRS018784	SRS018784	human nose	0.4251784117414838	30718062	50729202	245816	372889	1423	38.626999999999995	-90.1994	High income	United States of America
SRS018791	SRS018791	human oral	0.4018686821971916	7839988448	11167277881	53235648	64199903	171154	38.626999999999995	-90.1994	High income	United States of America
SRS018794	SRS018794	human oral	0.4622553897996018	573447432	7065718700	3349643	35453073	42211	38.626999999999995	-90.1994	High income	United States of America
SRS018802	SRS018802	human oral	0.5862932762856049	1914121392	6709475700	12044943	33640871	64179	38.626999999999995	-90.1994	High income	United States of America
SRS018814	SRS018814	human nose	0.5069227611142498	23529673	6676783000	137263	33463015	2938	38.626999999999995	-90.1994	High income	United States of America
SRS018817	SRS018817	human gut	0.4317662580923171	7191465267	10014593175	51315187	59077383	187597	38.626999999999995	-90.1994	High income	United States of America
SRS018820	SRS018820	human oral	0.42545113794009104	4741114916	6599681400	26439625	33158446	201149	38.626999999999995	-90.1994	High income	United States of America
SRS018822	SRS018822	human oral	0.4007644726551047	959309044	6234448800	5313188	31333446	102335	38.626999999999995	-90.1994	High income	United States of America
SRS018826	SRS018826	human oral	0.4209154049746005	4841160481	8351452800	28716571	41997480	416010	38.626999999999995	-90.1994	High income	United States of America
SRS018836	SRS018836	human gut	0.4584869714959248	4254093611	5010252600	23670114	25139710	263842	38.626999999999995	-90.1994	High income	United States of America
SRS018875	SRS018875	human oral	0.432880268701518	3981276311	5148377500	22498577	25871154	248206	38.626999999999995	-90.1994	High income	United States of America
SRS018888	SRS018888	human gut	0.4507686252945747	3828058083	5138224600	21414728	25806252	125187	38.626999999999995	-90.1994	High income	United States of America
SRS018923	SRS018923	human oral	0.4468846377088989	5962948175	8798150600	36144765	44230371	152714	38.626999999999995	-90.1994	High income	United States of America
SRS018925	SRS018925	human oral	0.4197440149192906	567009167	4009246900	3308530	20149062	52598	38.626999999999995	-90.1994	High income	United States of America
SRS018929	SRS018929	human oral	0.5192157976772149	1915929331	5042633700	12046387	25331651	100205	38.626999999999995	-90.1994	High income	United States of America
SRS018936	SRS018936	human gut	0.4378066753498493	3157764475	4260161800	18537685	21460204	138902	38.626999999999995	-90.1994	High income	United States of America
